target,identified,v_limits,e_v_center,Lya_v,Lya_W,e_Lya_W,Na,e_Na,b,e_b,W,e_W,comment,z_target,RAdeg_target,DEdeg_target,type,glon,glat,z,program PI,program #,obsid,"SN(N=1238,C=1548,O=1031)",calver,nightonly,IGMPARS,FPN
US2450,,,,,,,,,,,,,,,,,QSO,208.78,71.35,0.379,Heckman,12603,LBS350,SN=N:10.2,v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PG0044+030,,,,,,,,,,,,,,,,,QSO,120.8,-59.52,0.62326,Wakker,12275,LBH420,SN=N:10.2,v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
UVQSJ144805.34-011058.0,,,,,,,,,,,,,,,,,QSO,352.41,50.14,0.0275,"Jaskot,Stark","1,408,015,185",XXX,SN=2,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
UVQSJ101124.46-044216.3,,,,,,,,,,,,,,,,,QSO,246.25,39.94,0.523,Burchett,15227,XXX,SN=7,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
US3150,no,,,,,,,,,,,,,,,,QSO,174.43,-51.93,0.468,Chen,14145,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
US1107,,,,,,,,,,,,,,,,,QSO,173.11,50.74,0.259,Bordoloi,13852,XXX,SN=10,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
UGC12163,,,,,,,,,,,,,,,,,Sey,92.14,-25.34,0.02468,Crenshaw,12212,LBGU63,"SN=N:10.0,C:10.8,O:8.9",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ222836.30-095009.0,,,,,,,,,,,,,,,,,QSO,53.24,-52.18,0.798,Bordoloi,13852,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ213357.89-071217.3,,,,,,,,,,,,,,,,,QSO,46.59,-39.21,0.2397,Ellison,13774,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ161916.50+334238.0,,,,,,,,,,,,,,,,,QSO,54.59,45.18,0.471,Tumlinson,11598,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ155855.30+125555.0,,,,,,,,,,,,,,,,,Sey,24.56,44.03,0.288,Borthakur,14071,XXX,SN=7,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ153644.90+141230.0,,,,,,,,,,,,,,,,,QSO,22.88,49.45,0.397,Ellison,13774,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ142614.79+004159.4,,,,,,,,,,,,,,,,,QSO,347.6,55.13,0.89748,Heckman,13473,LC9F05,"SN=N:12.2,C:6.7",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ135426.10+144151.0,,,,,,,,,,,,,,,,,Sey,355.81,70.78,0.214,Borthakur,14071,XXX,SN=7,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ124154.00+572107.0,,,,,,,,,,,,,,,,,QSO,125.48,59.73,0.583,Tumlinson,"1,159,813,033",XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ120917.30+261613.0,no,,,,,,,,,,,,,,,,QSO,215.75,80.55,0.577,Borthakur,14071,XXX,SN=10,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ112756.70+115427.0,no,,,,,,,,,,,,,,,,QSO,246.72,65.2,0.509,Chen,14145,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ111507.60+023757.0,,,,,,,,,,,,,,,,,QSO,255.55,56.37,0.567,Heckman,12603,XXX,SN=7,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ110612.30+292730.0,,,,,,,,,,,,,,,,,Sey,200.97,66.77,0.313,Bowen,13749,XXX,SN=7,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ104550.90+441815.0,,,,,,,,,,,,,,,,,QSO,170.31,59.56,0.92962,Wakker,14772,LD5Z32,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ103216.14+505119.7,,,,,,,,,,,,,,,,,Sey,161.37,54.59,0.1733,Green,12025,LBG806-07,"SN=N:10.0,C:7.7",v3.0,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ101814.00+054625.0,,,,,,,,,,,,,,,,,QSO,236.3,47.8,0.468,Tejos,13833,XXX,SN=10,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ083220.00+243100.0,no,,,,,,,,,,,,,,,,QSO,199.77,32.3,1.302,Borthakur,14071,XXX,SN=7,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ022614.50+001529.0,no,,,,,,,,,,,,,,,,QSO,166.57,-54.38,0.615,Tumlinson,11598,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SBS1521+598,,,,,,,,,,,,,,,,,QSO,95.18,48.55,0.2862,Wakker,12276,LBI613,SN=N:10.0,v3.0,nightonly=TODO,IGMPARS=prt,FPN=no
RX_J1419.3+3202,,,,,,,,,,,,,,,,,QSO,52.69,70.32,0.377,Cooke,13423,XXX,SN=10,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
RX_J1144.5+0705,,,,,,,,,,,,,,,,,Sey,261.52,64.44,0.072,Borthakur,14071,XXX,SN=10,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
RX_J1142.7+4625,Lya,"740, 884",2,818,375,33,1.34E+14,2.61E+13,47.9,2.1,79.7,3.5,,0.1152,,,Sey,153.55,66.42,0.11522,Wakker,14772,LD5Z26,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1142.7+4625,Lya,"7382, 7454",6,7420,62,17,1.33E+13,3.89E+12,27.1,4.4,45.1,7.4,,0.1152,,,Sey,153.55,66.42,0.11522,Wakker,14772,LD5Z26,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
QSO1500-4140,Lya,"1988, 2058",4,2023,95,23,2.18E+13,6.52E+12,28.2,3,46.9,5,weak,0.335,,,QSO,327.73,14.55,0.335,Winkler,11659,LB3F03,SN=N:10.0,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
QSO1500-4140,Lya,"3100, 3184",1,3138,177,16,5.06E+13,6.95E+12,27.1,2.2,45.2,3.7,,0.335,,,QSO,327.73,14.55,0.335,Winkler,11659,LB3F03,SN=N:10.0,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
QSO1500-4140,Lya,"5185, 5383",1,5286,398,21,1.28E+14,1.15E+13,54.5,3.2,90.8,5.4,,0.335,,,QSO,327.73,14.55,0.335,Winkler,11659,LB3F03,SN=N:10.0,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
QSO1500-4140,Lya,"8442, 8540",1,8503,156,15,3.77E+13,4.51E+12,34,2.7,56.6,4.5,blended a bit with SII,0.335,,,QSO,327.73,14.55,0.335,Winkler,11659,LB3F03,SN=N:10.0,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
QSO1500-4140,Lya,"8924, 9030",1,8972,64,18,1.29E+13,3.81E+12,37.3,3.5,62.1,5.8,"weird continuum, weak",0.335,,,QSO,327.73,14.55,0.335,Winkler,11659,LB3F03,SN=N:10.0,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
QSO1500-4140,Lya,"9558,  9680",1,9621,294,15,8.85E+13,7.38E+12,45.4,1.5,75.6,2.5,"weird continuum, looks like a double to me?",0.335,,,QSO,327.73,14.55,0.335,Winkler,11659,LB3F03,SN=N:10.0,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
QSO1500-4140,Lya,"9680, 9860",1,9757,503,17,1.64E+14,1.08E+13,66.6,1.8,110.9,3,"weird continuum, very uncertain",0.335,,,QSO,327.73,14.55,0.335,Winkler,11659,LB3F03,SN=N:10.0,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
PDS456,,,,,,,,,,,,,,,,,QSO,10.39,11.16,0.184,Fox,13448,LC8Y16,"SN=N:10.0,C:16.9",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
CSO1214,,,,,,,,,,,,,,,,,QSO,159.12,68.84,0.30529,Wakker,14772,"LD5Z05,55",SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO1207,,,,,,,,,,,,,,,,,Sey,163.08,69.42,0.2385,Wakker,14772,LD5Z24,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO1161,Lya,"3090, 3204",1,3144,164,20,3.88E+13,5.95E+12,39.3,1.6,65.5,2.7,,0.2271,,,Sey,167.2,65.85,0.22706,Wakker,14772,LD5Z03,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO1161,Lya,"3745, 3839",1,3784,69,20,1.43E+13,4.40E+12,40.4,3.5,67.3,5.8,very weak,0.2271,,,Sey,167.2,65.85,0.22706,Wakker,14772,LD5Z03,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO1161,Lya,"7244, 7394",1,7322,253,21,6.62E+13,7.34E+12,48,2.5,80,4.2,hard to fit,0.2271,,,Sey,167.2,65.85,0.22706,Wakker,14772,LD5Z03,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO1161,Lya,"7670, 7838",1,7766,337,22,9.90E+13,9.55E+12,50.8,2.5,84.6,4.2,hard to fit,0.2271,,,Sey,167.2,65.85,0.22706,Wakker,14772,LD5Z03,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO1161,Lya,"8734, 8894",1,8827,187,24,4.20E+13,6.33E+12,55,3.7,91.6,6.1,blended with Lya@8942,0.2271,,,Sey,167.2,65.85,0.22706,Wakker,14772,LD5Z03,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
CSO1161,Lya,"8894, 9104",1,8942,233,28,5.14E+13,7.20E+12,78.5,3.8,130.7,6.3,blended with Lya@8827,0.2271,,,Sey,167.2,65.85,0.22706,Wakker,14772,LD5Z03,SN=N:10.0,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
4C57.27,,,,,,,,,,,,,,,,,QSO,88.68,44.73,2.85,Syphers,12816,LC2Y01,SN=N:10.1,v3.0,nightonly=TODO,IGMPARS=no,FPN=no
3C218,no,,,,,,,,,,,,,,,,Sey,242.93,25.09,0.054,Stocke,13489,XXX,SN=5,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SBS0934+546,,,,,,,,,,,,,,,,,Sey:BCG,161.3,45.65,0.10212,Heckman,11727,LB5B02,"SN=N:9.7,C:7.1",v3.1.1,nightonly=TODO,IGMPARS=no,FPN=no
RX_J1717.5+6559,,,,,,,,,,,,,,,,,QSO,96.14,34.1,0.29268,Wakker,12276,LBI619,SN=N:9.6,v3.0,nightonly=TODO,IGMPARS=prt,FPN=no
RX_J1553.0+3548,,,,,,,,,,,,,,,,,QSO,57.26,50.67,0.72299,Tumlinson,11598,LB5NA3,"SN=N:11.1,C:8.2",v3.1.1,nightonly=TODO,IGMPARS=prt,FPN=no
HS0058+4213,,,,,,,,,,,,,,,,,QSO,124.91,-20.34,0.19,Rich,11632,LB2F02,"SN=N:9.5,C:8.2",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
RX_J1550.8+4001,,,,,,,,,,,,,,,,,QSO,63.96,50.94,0.49723,Tumlinson,11598,LB5N35,"SN=N:9.6,C:13.4",v3.1.1,nightonly=TODO,IGMPARS=prt,FPN=no
MRK1383,,,,,,,,,,,,,,,,,QSO,349.22,55.12,0.08647,Stocke,"73,459,778","O4EC01,O8PG00-02","SN=N:30.19.3,C:7.9,O:23.9",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS
SDSSJ151507.40+065708.0,,,,,,,,,,,,,,,,,Sey,8.97,50.41,0.268,Heckman,12603,LBS316,SN=N:9.2,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
SDSSJ091052.80+333008.0,Lya,"510, 638",4,589,211,43,5.21E+13,1.36E+13,48.2,2.1,80.2,3.5,"weak, hard to fit",0.1163,,,Sey,191.11,42.52,0.11631,Wakker,14240,LCWM04,SN=N:9.2,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ091052.80+333008.0,Lya,"1726, 1872",3,1824,266,26,8.30E+13,1.21E+13,39.2,3.7,65.3,6.1,,0.1163,,,Sey,191.11,42.52,0.11631,Wakker,14240,LCWM04,SN=N:9.2,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ091052.80+333008.0,Lya,"1943, 2015",2,1975,68,21,1.51E+13,4.96E+12,24.4,3.3,40.6,5.5,"weak, messy and hard to fit",0.1163,,,Sey,191.11,42.52,0.11631,Wakker,14240,LCWM04,SN=N:9.2,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ091052.80+333008.0,Lya,"3338, 3438",1,3386,122,22,2.94E+13,6.25E+12,29.6,4.1,49.3,6.9,,0.1163,,,Sey,191.11,42.52,0.11631,Wakker,14240,LCWM04,SN=N:9.2,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ091052.80+333008.0,Lya,"5763, 5843",6,5800,58,19,1.25E+13,4.37E+12,23.7,5.6,39.4,9.4,super weak,0.1163,,,Sey,191.11,42.52,0.11631,Wakker,14240,LCWM04,SN=N:9.2,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ131802.10+262830.0,,,,,,,,,,,,,,,,,QSO,28.16,84.03,1.23644,Heckman,12603,LBS339,SN=N:9.1,v3.0,nightonly=done,IGMPARS=yes,FPN=none_ID
UVQSJ125706.42-443520.0,no,,,,,,,,,,,,,,,,QSO,303.99,18.27,0.0963,Lehner,15313,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
UVQSJ032154.32-175851.5,no,,,,,,,,,,,,,,,,QSO,206.17,-54.22,0.8528,Shanks,14275,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
US3472,,,,,,,,,,,,,,,,,QSO,176.18,-48.53,0.5339,Tumlinson,12248,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ133045.10+281321.0,,,,,,,,,,,,,,,,,QSO,42.37,81.23,0.417,Tumlinson,11598,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ105910.90+051935.0,,,,,,,,,,,,,,,,,QSO,247.1,55.52,0.754,Heckman,12603,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ103304.90+211216.0,no,,,,,,,,,,,,,,,,Sey,215.97,57.99,0.315,Heckman,12603,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ093116.70+262847.0,,,,,,,,,,,,,,,,,QSO,201.82,45.64,0.778,Heckman,12603,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ091431.80+083742.0,,,,,,,,,,,,,,,,,QSO,222.14,35.65,0.648,Heckman,12603,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ085259.20+031320.0,,,,,,,,,,,,,,,,,QSO,224.75,28.37,0.297,"Ellison,Heckman","1,260,313,774",XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ040148.98-054056.5,,,,,,,,,,,,,,,,,QSO,196.42,-39.97,0.5702,Tumlinson,11598,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
FBS0150+396,Lya,"5733, 5885",1,5812,281,23,8.12E+13,9.20E+12,43.6,2.6,72.6,4.4,"hard to fit, messy spectrum",0.2119,,,QSO,135.58,-21.42,0.2119,Lehner,14268,LCXV11,"SN=N:9.0,C:15.4",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
FBS0150+396,Lya,"7202, 7354",1,7270,74,16,1.49E+13,3.31E+12,49,4.1,81.6,6.8,"hard to fit, messy spectrum",0.2119,,,QSO,135.58,-21.42,0.2119,Lehner,14268,LCXV11,"SN=N:9.0,C:15.4",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
4C63.22,,,,,,,,,,,,,,,,,Sey1.2,99.72,46.01,0.204,Wakker,12276,LBI601,SN=N:9.0,v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ110756.50+474434.0,,,,,,,,,,,,,,,,,Sey,160.4,61.16,0.07266,Wakker,14772,LD5Z33,SN=N:8.9,v3.2.1,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ234500.43-005936.0,no,,,,,,,,,,,,,0.79,,,QSO,88.79,-59.39,0.79005,Tumlinson,11598,LB5N10,"SN=N:8.8,C:8.1",v3.1.1,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ080359.23+433258.4,no,,,,,,,,,,,,,0.4487,,,QSO,176.4,31,0.44871,Tumlinson,11598,LB5N09,"SN=N:8.8,C:8.6",v3.1.1,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ011623.06+142940.6,,,,,,,,,,,,,,,,,QSO,131.96,-47.94,0.39361,Ellison,13774,"LCOB05,11","SN=N:8.8,C:8.8",v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
MRK926,,,,,,,,,,,,,,,,,Sey,64.09,-58.76,0.04732,Stocke,7345,O4EC12,"SN=N:8.7,O:3.3",vXXX,nightonly=NONE,IGMPARS=prt,FPN=stis
3C351.0,Lya,"3359, 3501",1,3462,147,15,3.25E+13,3.75E+12,49,2.8,81.7,4.6,in pilot,0.3719,,,QSO,90.08,36.38,0.37194,Jenkins,8015,"O57900-04,O65602","SN=N:8.7,C:9.2,O:0.1",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS_ID
3C351.0,Lya,"3522, 3656",3,3597,195,13,4.96E+13,4.08E+12,39.3,2.4,65.4,4.1,in pilot,0.3719,,,QSO,90.08,36.38,0.37194,Jenkins,8015,"O57900-04,O65602","SN=N:8.7,C:9.2,O:0.1",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS_ID
3C351.0,Lya,"5008, 5100",6,5078,81,10,1.72E+13,2.29E+12,33.7,2.7,56.1,4.6,in pilot,0.3719,,,QSO,90.08,36.38,0.37194,Jenkins,8015,"O57900-04,O65602","SN=N:8.7,C:9.2,O:0.1",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS_ID
3C351.0,Lya,"5100, 5250",1,5175,207,11,5.14E+13,3.35E+12,44.7,2.9,74.5,4.9,in pilot,0.3719,,,QSO,90.08,36.38,0.37194,Jenkins,8015,"O57900-04,O65602","SN=N:8.7,C:9.2,O:0.1",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS_ID
3C351.0,Lya,"7124, 7202",1,7172,60,9,1.24E+13,2.09E+12,27.6,2.6,45.9,4.4,in pilot,0.3719,,,QSO,90.08,36.38,0.37194,Jenkins,8015,"O57900-04,O65602","SN=N:8.7,C:9.2,O:0.1",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS_ID
3C351.0,Lya,"8345, 8391",1,8382,29,8,5.72E+12,1.68E+12,18.2,2.4,30.4,4,in pilot,0.3719,,,QSO,90.08,36.38,0.37194,Jenkins,8015,"O57900-04,O65602","SN=N:8.7,C:9.2,O:0.1",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS_ID
SDSSJ144511.20+342825.0,no,,,,,,,,,,,,,0.6972,,,QSO,56.74,64.59,0.69723,Tumlinson,11598,LB5N40,"SN=N:9.5,C:7.7",v3.1.1,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ004222.29-103743.8,no,,,,,,,,,,,,,0.4248,,,QSO,115.13,-73.36,0.42479,Tumlinson,11598,LB5N05,"SN=N:8.6,C:7.6",v3.1.1,nightonly=TODO,IGMPARS=prt,FPN=no
RX_J1616.8+4154,,,,,,,,,,,,,,,,,QSO,66.28,45.91,0.4412,Tumlinson,11598,LB5N28,"SN=N:8.6,C:9.7",v3.1.1,nightonly=TODO,IGMPARS=no,FPN=no
RX_J1435.1+3604,no,,,,,,,,,,,,,0.4299,,,QSO,61.52,66.26,0.42994,Tumlinson,11598,LB5N12,"SN=N:8.0,C:8.7",v3.1.1,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ112005.00+041323.0,Lya,"2276, 2300",2,2285,27,10,6.28E+12,2.50E+12,8.4,2.5,14,4.2,"very narrow, weak",0.5469,,,QSO,255.34,58.38,0.54688,Heckman,12603,LBS326,SN=N:8.5,v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112005.00+041323.0,Lya,"2528, 2612",5,2578,116,17,2.69E+01,4.67E+12,30.8,3.4,51.2,5.6,,0.5469,,,QSO,255.34,58.38,0.54688,Heckman,12603,LBS326,SN=N:8.5,v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112005.00+041323.0,Lya,"6058, 6146",4,6096,171,17,4.54E+13,6.19E+12,29.9,1.8,49.8,2.9,,0.5469,,,QSO,255.34,58.38,0.54688,Heckman,12603,LBS326,SN=N:8.5,v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112005.00+041323.0,Lya,"8754, 8862",10,8810,157,16,3.70E+13,4.72E+12,38.6,1.8,64.3,3,,0.5469,,,QSO,255.34,58.38,0.54688,Heckman,12603,LBS326,SN=N:8.5,v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ112005.00+041323.0,Lya,"9473, 9607",1,9533,255,21,6.54E+13,7.33E+12,48.2,1.4,80.2,2.4,,0.5469,,,QSO,255.34,58.38,0.54688,Heckman,12603,LBS326,SN=N:8.5,v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
SBS1102+599A,,,,,,,,,,,,,,,,,Sey,144.82,52.68,0.03376,Hayes,13654,LCOX05,SN=N:8.5,v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J1210.6+3157,,,,,,,,,,,,,,,,,QSO,181.96,79.9,0.38904,Tumlinson,12248,LBHO64,"SN=N:8.5,C:7.7",v3.0,nightonly=TODO,IGMPARS=prt,FPN=no
PG1444+407,,,,,,,,,,,,,,,,,QSO,69.9,62.72,0.26703,Tripp,9184,O6E100-06,"SN=N:8.5,C:8.2,O:4.3",vXXX,nightonly=NONE,IGMPARS=prt,FPN=stis
HE0348-5353,,,,,,,,,,,,,,,,,QSO,264.66,-47.99,0.13,Dupke,9858,O8P803,SN=O:3.7,vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS
3C249.1,Lya,"1809, 1883",6,1860,43,13,8.76E+12,2.74E+12,25.6,5.8,42.6,9.6,"STIS1170 only, very weak",0.3115,,,QSO,130.39,38.55,0.3115,Tripp,9184,"O65635,O6CT23,O6E100,24-30","SN=N:8.4,C:7.7,O:16.2",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS
3C249.1,Lya,"6562, 6746",1,6674,249,14,6.20E+13,4.28E+12,53.9,3.4,89.7,5.6,STIS1170 only,0.3115,,,QSO,130.39,38.55,0.3115,Tripp,9184,"O65635,O6CT23,O6E100,24-30","SN=N:8.4,C:7.7,O:16.2",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS
3C249.1,Lya,"7728, 7886",1,7815,287,11,8.16E+13,4.31E+12,44.4,3.3,73.9,5.5,STIS1170 only,0.3115,,,QSO,130.39,38.55,0.3115,Tripp,9184,"O65635,O6CT23,O6E100,24-30","SN=N:8.4,C:7.7,O:16.2",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS
3C249.1,Lya,"8309, 8473",1,8383,294,14,1.07E+14,1.22E+13,39.4,3.6,65.6,6,STIS1170 only,0.3115,,,QSO,130.39,38.55,0.3115,Tripp,9184,"O65635,O6CT23,O6E100,24-30","SN=N:8.4,C:7.7,O:16.2",vXXX,nightonly=NONE,IGMPARS=yes,FPN=STIS
TON1448,,,,,,,,,,,,,,,,,Sey,178.36,74.75,0.25171,Wakker,14772,LD5Z38,SN=N:8.3,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ125846.70+242739.0,Lya,"3142, 3232",1,3177,63,22,1.32E+13,4.89E+12,28.6,3.9,47.6,6.4,extremely weak,0.3711,,,QSO,335.11,86.86,0.3711,Putman,13382,LCD909,SN=N:8.3,v3.0,nightonly=done,IGMPARS=yes,FPN=yes
PG1202+281,,,,,,,,,,,,,,,,,QSO,205.96,79.61,0.1653,Tumlinson,12248,LBHO72,"SN=N:8.3,C:9.2,O:1.5",v3.0,nightonly=TODO,IGMPARS=no,FPN=no
3C454.3,,,,,,,,,,,,,,,,,QSO,86.11,-38.18,0.859,Churchill,13398,LCCL26-28,"SN=N:8.2,C:15.3",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
UVQSJ203335.89-032038.5,,,,,,,,,,,,,,,,,QSO,42.04,-24.18,0.6964,Barger,15161,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ155504.40+362847.0,,,,,,,,,,,,,,,,,QSO,58.32,50.27,0.714,Tumlinson,11598,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ151428.60+361958.0,,,,,,,,,,,,,,,,,QSO,58.89,58.43,0.695,Tumlinson,11598,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ115758.73-002220.8,no,,,,,,,,,,,,,,,,QSO,275.71,59.64,0.2597,Tumlinson,11598,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ113327.78+032719.1,,,,,,,,,,,,,,,,,QSO,261.35,59.87,0.5252,Tumlinson,"1,159,813,033",XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ113210.50+133509.0,no,,,,,,,,,,,,,,,,Sey,245.18,67.07,0.201,Heckman,12603,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ113137.10+155644.0,,,,,,,,,,,,,,,,,Sey,239.99,68.38,0.183,Heckman,12603,XXX,SN=8,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
SDSSJ111443.70+525834.0,Lya,"1060, 1248",3,1163,232,39,5.51E+13,1.08E+13,64.1,4,106.7,6.7,hard to fit,0.0792,,,Sey,151.13,58.53,0.07921,Wakker,14240,LCWM08,SN=N:8.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ111443.70+525834.0,Lya,"2749, 2923",1,2839,334,33,9.13E+13,1.30E+13,59.1,2.4,98.4,4,"hard to fit, messy",0.0792,,,Sey,151.13,58.53,0.07921,Wakker,14240,LCWM08,SN=N:8.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ111443.70+525834.0,Lya,"5424, 5558",5,5497,270,27,8.28E+13,1.36E+13,39,2.7,65,4.5,,0.0792,,,Sey,151.13,58.53,0.07921,Wakker,14240,LCWM08,SN=N:8.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ111443.70+525834.0,Lya,"5860, 5974",1,5911,155,28,3.71E+13,8.00E+12,41.4,3.1,69,5.2,,0.0792,,,Sey,151.13,58.53,0.07921,Wakker,14240,LCWM08,SN=N:8.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
SDSSJ111443.70+525834.0,Lya,"7290, 7366",9,7316,62,24,1.34E+13,5.59E+12,25.1,5.6,41.9,9.4,very weak,0.0792,,,Sey,151.13,58.53,0.07921,Wakker,14240,LCWM08,SN=N:8.0,v3.1.8,nightonly=TODO,IGMPARS=yes,FPN=yes
