AGNname,galaxyName,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,impactParameter (kpc),vcorrGalaxy (km/s),distGalaxy (Mpc),majorAxis (kpc),minorAxis (kpc),Lstar,inclination (deg),positionAngle (deg),RC3pa (deg),azimuth (deg),RC3type,morphology,galaxyRedshift,AGNredshift,spectrumStatus,groups_dist_std (Mpc)
KISSR2023,SDSSJ154706.81+431401.6,"('236.67708', '43.24361')","('236.77838', '43.23378')",111.6364398,6099.94,85.91459672,15.9,5.72,0.1366,68,103,x,5.4,x,x,0.019736,0.0361,DG,[]
NGC4593,NGC4604,"('189.91417', '-5.34417')","('190.18774', '-5.30288')",199.2726642,2942.42,41.44251547,15.89,5.09,x,71,110,-99,28.6,.I..9*/,Im: sp,0.008866,0.009,SP,[]
RX_J1221.0+1554,NGC4340,"('185.26042', '15.91306')","('185.89703', '16.72236')",324.2274108,1249.31,18.32,15.89,12.39,0.0065,38,70,102,32.9,.LBR+..,SB(r)0+,0.003169,0.231,RT,[]
RX_J1348.9+4303,NGC5336,"('207.22833', '43.05222')","('208.04084', '43.24291')",395.014069,2580.5,36.34508852,15.89,14.94,0.9411,19,80,115,7.8,.S..6*.,Scd:,0.007792,0.275,PL,[]
RX_J1342.1+0505,SDSSJ134158.41+050155.7,"('205.5275', '5.08972')","('205.49337', '5.03214')",125.6107497,7641.76,107.6304215,15.88,6.19,x,67,16,x,14.6,x,x,0.024551,0.266,DG,[]
SDSSJ105125.80+124746.0,2MASXJ10505457+1257067,"('162.8575', '12.79611')","('162.72756', '12.95195')",351.9075037,7128.25,100.3979133,15.87,11.74,0.2478,42,15,x,54.1,x,x,0.02286,1.281,NP,[]
KUG1306+296,SDSSJ130821.64+291342.4,"('197.31708', '29.3675')","('197.09017', '29.22844')",434.5409355,7308.83,102.9412863,15.87,12.28,x,39,x,x,x,x,x,0.023434,0.0209,DG,[]
SDSSJ151237.15+012846.0,CGCG021-046,"('228.155', '1.47944')","('228.10485', '1.49733')",117.3752982,8970.27,126.3418113,15.86,8.25,0.3293,58,160,x,50.4,x,x,0.029184,0.265,RT,"[('UZC685', '122.969764786', '4.26857820284')]"
TON151,SDSSJ131537.85+293930.5,"('199.01625', '29.38167')","('198.90771', '29.65847')",491.4510072,6835.64,96.27663692,15.85,11.89,0.1552,41,74,x,87.1,x,S01,0.021862,0.037,DG,[]
NGC4696,2MASXJ12483106-4118226,"('192.20542', '-41.31111')","('192.12931', '-41.30671')",44.78608929,3177.36,44.75157694,15.82,10.12,0.564,50,45,x,49.4,x,dE,0.010017,0.01,PL,"[('LGG298', '47.595503183', '4.0826975706')]"
CSO327,SDSSJ111218.17+352659.5,"('168.16292', '35.65778')","('168.07572', '35.44989')",417.7535579,7736.55,108.965446,15.82,13.45,0.2236,31,89,x,70.2,x,x,0.024925,0.636,DG,[]
PG1211+143,SDSSJ121430.17+141512.6,"('183.57375', '14.05361')","('183.62574', '14.25351')",351.1734606,6929.49,97.59845259,15.81,3.79,0.0749,76,40,x,25.8,x,x,0.022114,0.0804,SP,[]
PG1425+267,SDSSJ142820.02+263214.1,"('216.89875', '26.53722')","('217.08345', '26.53725')",397.7415522,9791.85,137.9133731,15.79,12,0.2334,40,108,x,18,x,x,0.03181,0.366,RT,[]
NGC4696,NGC4706,"('192.20542', '-41.31111')","('192.47564', '-41.27955')",138.9553097,4036.35,38.75,15.78,6.76,0.8035,64,x,24,57.2,.LXS0./,SAB(s)0^0^,0.012882,0.01,PL,[]
SDSSJ112005.00+041323.0,2MASXJ11192130+0412342,"('170.02083', '4.22306')","('169.83876', '4.20946')",437.9312242,9783.87,137.8009872,15.77,11.99,x,40,140,x,54.3,x,x,0.031688,0.545,RT,[]
PG1425+267,SDSSJ142806.53+263428.6,"('216.89875', '26.53722')","('217.02721', '26.57464')",296.530305,9981.94,140.5907666,15.75,14.96,x,18,140,x,68,x,Extended Src [SDSS],0.032443,0.366,RT,[]
FBQSJ0936+3207,KUG0933+320A,"('144.01625', '32.11917')","('144.10246', '31.85128')",474.0812207,6945.01,97.8171039,15.75,8.98,0.0233,55,44,x,59.2,x,Spiral,0.022439,1.151,RT,[]
3C351.0,SDSSJ170325.13+603944.4,"('256.1725', '60.74194')","('255.85472', '60.66234')",314.6773872,7327.71,103.2071228,15.71,11.31,0.2746,43,87,x,24.1,x,x,0.024078,0.3719,SP,[]
SDSSJ225738.20+134045.0,SDSSJ225713.58+134608.2,"('344.40917', '13.67917')","('344.30659', '13.76897')",312.8877405,9488.57,133.6417887,15.7,7.38,26.6721,62,27,x,75,x,x,0.032474,0.5946,SP,[]
SDSSJ095914.80+320357.0,NGC3067,"('149.81167', '32.06583')","('149.58783', '32.36989')",128.7903731,1708.67,20.6,15.69,5.96,0.5054,67,105,105,43,.SXS2$.,SAB(s)ab?      HII,0.004923,0.563,RT,[]
RX_J1002.9+3240,NGC3067,"('150.7275', '32.6775')","('149.58783', '32.36989')",362.7602162,1708.67,20.6,15.69,5.96,0.5054,67,105,105,32.8,.SXS2$.,SAB(s)ab?      HII,0.004923,0.83,RT,[]
SDSSJ101318.00+050033.0,SDSSJ101316.28+050628.6,"('153.325', '5.00917')","('153.31787', '5.10796')",213.8895416,8784.93,123.7313538,15.68,8.31,1.0394,58,120,x,55.9,x,x,0.028474,0.266,RT,[]
NGC4696,NGC4696A,"('192.20542', '-41.31111')","('191.73175', '-41.49675')",269.1798529,2731.69,38.47454457,15.67,5.6,0.4558,69,x,174,68.4,.SAS3?.,SA(s)b?,0.008533,0.01,PL,"[('LGG301', '37.681269095', '1.75771575473')]"
PG1202+281,2MASXJ12054037+2754136,"('181.17542', '27.90333')","('181.41829', '27.90361')",450.0909972,8530.69,120.1505068,15.67,14.1,3.401,25,55,x,34.9,x,x,0.027493,0.1653,DG,[]
NGC4696,NGC4729,"('192.20542', '-41.31111')","('192.94283', '-41.13228')",364.9741006,3518.79,35.883,15.66,14.61,1.1231,21,x,-99,x,.E+..*.,E+:,0.011154,0.01,PL,"[('LGG298', '47.595503183', '4.0826975706')]"
RX_J1356.4+2515,SDSSJ135716.14+251852.2,"('209.10667', '25.25639')","('209.31727', '25.31452')",458.3377088,9364.84,131.8991998,15.65,10.01,0.9991,50,156,x,83,x,x,0.030328,0.165,DG,[]
PG1004+130,UGC05454,"('151.85917', '12.81556')","('151.79575', '12.65136')",131.1439255,3040.44,42.82306665,15.65,10.33,0.3949,48,40,x,19.4,x,SABdm:,0.009313,0.24,DG,[]
MRK205,NGC4331,"('185.43375', '75.31056')","('185.64983', '76.17247')",400.9096494,1704.07,26.6,15.63,3.13,0.0177,78,2,x,1.6,x,Im?,0.005234,0.0708,MS,[]
NGC4696,NGC4743,"('192.20542', '-41.31111')","('193.06658', '-41.39068')",469.4918198,3157.64,41.3,15.62,6.01,0.8602,67,x,176,79,.LA.+*.,SA0+:,0.009954,0.01,PL,"[('LGG298', '47.595503183', '4.0826975706')]"
SDSSJ021218.32-073719.8,MCG-01-06-074,"('33.07625', '-7.62222')","('33.34921', '-7.73211')",328.3590264,4574.82,64.43415351,15.59,10.29,0.3176,48,45,x,67.1,x,x,0.016156,0.1739,SP,[]
US143,IC4030,"('195.36708', '27.85194')","('195.11583', '27.95594')",438.2404744,7271.02,102.4087417,15.59,10.29,0.1166,48,40,-99,75.1,.......,SB0,0.023296,0.243,PL,[]
RX_J1342.1+0505,SDSSJ134151.92+045602.0,"('205.5275', '5.08972')","('205.46633', '4.93389')",302.0956126,7344.73,103.446909,15.59,13.72,0.2058,28,172,x,29.4,x,x,0.023558,0.266,DG,[]
US136,SDSSJ130117.84+280549.4,"('195.25333', '28.32889')","('195.32435', '28.09707')",490.9034318,8316.69,117.1365365,15.56,7,x,63,153,x,11.9,x,x,0.026785,1.36,PL,[]
MRK259,MRK0259,"('202.18458', '43.93083')","('202.18356', '43.9307')",1.582326866,8628.6,121.529527,15.55,9.95,0.9879,50,57,-99,23,.......,BlueCG;WR;HII  Sbrst,0.027949,0.0279,DG,[]
RX_J1356.4+2515,SDSSJ135625.02+251244.2,"('209.10667', '25.25639')","('209.10426', '25.2123')",106.1309911,9780.32,137.7509251,15.54,10.1,0.2438,49,1,x,1.8,x,Extended Src [SDSS],0.031713,0.165,DG,[]
SDSSJ125846.70+242739.0,UGC08062,"('194.69458', '24.46083')","('194.18184', '21.68297')",262.6527254,702.25,5.341,15.54,8.39,x,57,x,115,74.5,RSAT2..,(R)SA(rs)ab;HIISy2,0.001361,0.371,PL,[]
RX_J1303.7+2633,UGC08062,"('195.94167', '26.55361')","('194.18184', '21.68297')",478.0595053,702.25,5.341,15.54,8.39,x,57,x,115,82.9,RSAT2..,(R)SA(rs)ab;HIISy2,0.001361,0.437,PL,[]
HS1302+2510,UGC08062,"('196.21417', '24.91278')","('194.18184', '21.68297')",347.722445,702.25,5.341,15.54,8.39,x,57,x,115,85.3,RSAT2..,(R)SA(rs)ab;HIISy2,0.001361,0.602,PL,[]
SDSSJ154121.50+281706.0,2MASXJ15405159+2820274,"('235.33958', '28.285')","('235.21496', '28.34103')",304.4531545,10053.63,141.6003564,15.51,12.41,x,36,165,x,48,x,x,0.032858,0.376,RT,[]
CG963,SDSSJ130225.65+285129.0,"('195.60625', '28.85861')","('195.60688', '28.85807')",1.324394365,6978.46,98.28811571,15.5,6.2,x,66,60,x,74.4,x,Sb;HII         Sbrst,0.022324,0.022,DG,[]
SDSSJ112005.00+041323.0,NGC3604,"('170.02083', '4.22306')","('169.37573', '4.55557')",420.8259221,1868.45,33.3,15.47,11.14,0.0858,43,25,-99,87.7,.SAS1P.,SA(s)a pec     HII,0.005287,0.545,RT,[]
SBS1342+560,CGCG272-009,"('206.19917', '55.78222')","('206.81029', '55.56958')",484.9175263,4871.7,68.61554829,15.47,5.26,0.0002,70,40,x,81.7,x,x,0.015547,0.941,PL,[]
SDSSJ111507.60+023757.0,SDSSJ111429.62+023619.9,"('168.78167', '2.6325')","('168.62345', '2.60554')",290.2311288,7363.59,103.7125469,15.46,8.19,0.0938,58,112,x,31.7,x,x,0.023627,0.567,RT,[]
CSO395,SDSSJ121218.25+365446.5,"('182.81083', '36.96083')","('183.07606', '36.91293')",377.4425845,7064.62,99.50165925,15.45,7.88,2.5285,59,21,x,81.7,x,x,0.022653,0.169,DG,[]
SDSSJ080838.80+051440.0,SDSSJ080901.35+051832.7,"('122.16167', '5.24444')","('122.25562', '5.30908')",239.1746587,8556.42,120.5129961,15.44,7.72,0.6012,60,17,x,38.4,x,x,0.028104,0.361,RT,[]
IRAS_F14138+1237,KUG1414+128,"('214.05333', '12.39444')","('214.32819', '12.58553')",421.1637052,5200.65,73.24856538,15.41,8.17,0.2138,58,72,x,17.4,x,Spiral,0.016455,0.1231,DG,[]
LBQS0302-0019,SDSSJ030434.73-000511.7,"('46.20792', '0.13694')","('46.14473', '-0.08661')",382.0900847,6690.83,94.23710965,15.39,7.54,0.1421,60,103,x,87.2,x,x,0.023073,3.294,RT,[]
MRK876,NGC6140,"('243.48833', '65.71944')","('245.24233', '65.39056')",258.6780363,1034.74,18.6,15.37,8.14,1.0302,58,60,95,54.5,.SBS6P.,SB(s)cd pec,0.003035,0.129,SP,[]
LBQS0302-0019,SDSSJ030501.64-000436.1,"('46.20792', '0.13694')","('46.25686', '-0.07671')",468.9283455,8703.21,122.5804179,15.35,7.06,0.1206,62,49,x,61.9,x,x,0.029783,3.294,RT,[]
SBS1435+509,UGC09448,"('219.35875', '50.76556')","('219.74646', '51.12068')",257.3953658,2429.25,34.21484172,15.34,3.07,0.1606,78,90,x,55.4,x,Sbc,0.007415,0.7833,SP,[]
SDSSJ104816.30+120735.0,SDSSJ104806.35+115946.5,"('162.06792', '12.12639')","('162.02649', '11.99626')",229.6874584,6855.67,96.55879201,15.33,9.35,0.2881,52,50,x,32.7,x,x,0.021956,0.291,RT,[]
ESO462-G09,MCG-05-48-006,"('305.465', '-31.28944')","('305.707', '-31.56311')",242.1576932,2873.36,40.46987717,15.3,9.42,0.2975,52,x,87,55.9,.SBS6..,SB(s)cd,0.010104,0.019,PL,[]
KISSR271,NGC5117,"('200.42', '28.88306')","('200.73532', '28.31644')",435.3134763,2663.66,39.55,15.3,9.79,0.5283,50,160,154,6,.SB.6?.,SBcd?,0.007944,0.0226,DG,[]
PG1116+215,PGC034586,"('169.78667', '21.32167')","('169.68513', '21.56415')",426.3628459,6664.58,93.86738489,15.29,10.65,1.2172,45,x,x,x,x,x,0.02128,0.1765,SP,[]
NGC4486,NGC4425,"('187.70625', '12.39111')","('186.80555', '12.73472')",276.7652877,2166,16.799999,15.28,4.28,0.0377,73,25,27,86.3,.LB.+*/,SB0+: sp,0.006224,0.0044,PL,[]
KISSR40,NGC4314,"('185.59833', '29.44361')","('185.6326', '29.89589')",76.73538433,1249.9,9.6999998,15.28,10.39,0.5064,47,148,-99,35.8,.SBT1..,SB(rs)a        LINER,0.003212,0.0262,DG,[]
LBQS1222+1235,NGC4425,"('186.30375', '12.31')","('186.80555', '12.73472')",190.1047124,2166,16.799999,15.28,4.28,0.0377,73,25,27,24.1,.LB.+*/,SB0+: sp,0.006224,0.415,RT,[]
PG1425+267,SDSSJ142752.85+263607.6,"('216.89875', '26.53722')","('216.97021', '26.60213')",217.3021693,9704.05,136.676759,15.27,8.09,x,58,131,x,86.4,x,Extended Src [SDSS],0.031514,0.366,RT,[]
TON694,2MASXJ13031267+2810214,"('195.80417', '28.18556')","('195.80264', '28.1725')",24.30066243,7529.26,106.0459734,15.27,7.94,0.2368,58,60,x,54.1,x,S0,0.02416,1.302,PL,[]
SDSSJ091235.40+295725.0,2MASXJ09135465+2955441,"('138.1475', '29.95694')","('138.47781', '29.92898')",445.0226166,6295.05,88.66267701,15.26,12.21,0.5598,36,145,x,49.4,x,x,0.020324,0.305,DG,[]
RX_J0951.4+3542,KUG0948+359,"('147.84917', '35.71333')","('147.847', '35.75566')",87.14737591,8367.8,117.8563511,15.26,12.51,0.2625,34,5,x,7.4,x,Spiral,0.027164,0.398,RT,[]
RBS1089,IC0776,"('184.31708', '8.16139')","('184.76208', '8.85611')",426.6545117,2767.06,29.725,15.24,9.14,0.2634,53,98,98,65.6,.S..8..,Sdm            HII,0.008232,0.343,RT,[]
LBQS1230-0015,SDSSJ123304.11+001910.2,"('188.26708', '0.52611')","('188.26717', '0.31953')",492.4638348,9697.66,136.5867781,15.24,11.89,0.1129,38,75,x,75,x,x,0.031372,0.471,RT,[]
IRAS_F14138+1237,SDSSJ141654.90+122857.9,"('214.05333', '12.39444')","('214.22878', '12.48278')",431.9148741,9114.86,128.3783122,15.19,8.81,0.2266,54,62,x,0.7,x,x,0.029509,0.1231,DG,[]
US143,2MASXJ13023190+2756083,"('195.36708', '27.85194')","('195.63283', '27.93554')",424.3212438,6923.7,97.51689611,15.18,9.11,0.1315,53,35,x,35.4,x,S0,0.022139,0.243,PL,[]
TON694,2MASXJ13023190+2756083,"('195.80417', '28.18556')","('195.63283', '27.93554')",497.293412,6923.7,97.51689611,15.18,9.11,0.1315,53,35,x,3.9,x,S0,0.022139,1.302,PL,[]
NGC6376,SDSSJ172654.75+584946.1,"('261.33', '58.81667')","('261.72816', '58.82949')",401.6529446,7911.76,111.4332512,15.17,9.56,0.1442,50,5,x,81.4,x,x,0.026067,0.0285,SP,[]
PG0804+761,UGC04238,"('122.74375', '76.04528')","('122.90321', '76.42164')",162.2775954,1639.49,24.58,15.15,4.85,0.4606,71,65,83,59.2,.SB.7..,SBd,0.00515,0.102,SP,[]
RX_J1330.8+3119,SDSSJ133017.77+305733.6,"('202.72167', '31.32556')","('202.57407', '30.95936')",483.3467653,5075.81,71.49031753,15.1,7.25,0.1944,61,48,x,29,x,IrrI,0.016011,0.241,DG,[]
US143,SDSSJ130206.00+274554.4,"('195.36708', '27.85194')","('195.52502', '27.76512')",304.7815074,7538,106.168999,15.1,4.53,0.0606,72,87,x,34.9,x,x,0.024187,0.243,PL,[]
PG1115+080,SDSSJ111830.93+073835.4,"('169.57083', '7.76611')","('169.62889', '7.64319')",220.3545153,6604.83,93.02577928,15.09,4.68,0.0294,71,157,x,2.1,x,x,0.021079,1.728,RT,[]
SDSSJ021218.32-073719.8,SDSSJ021202.56-074747.8,"('33.07625', '-7.62222')","('33.0107', '-7.79663')",214.3889513,4686.03,66.00040654,15.07,3.92,0.1091,74,4,x,16.4,x,Sc(f),0.016527,0.1739,SP,[]
SDSSJ122018.43+064119.6,NGC4297,"('185.07667', '6.68861')","('185.36422', '6.67104')",304.5048358,4329.12,60.97353291,15.05,7.52,x,60,175,x,81.5,x,S0(7)(tides),0.013446,0.287,RT,[]
PG1216+069,NGC4266,"('184.83708', '6.64389')","('184.92623', '5.53828')",499.8713601,1833.35,25.82185709,15.02,3,0.0098,78,x,76,80.6,.SBS1$/,SB(s)a? sp     LINER,0.005124,0.3313,SP,[]
SDSSJ105958.90+251709.0,2MASXJ10595251+2516333,"('164.99542', '25.28583')","('164.96873', '25.27598')",42.02887111,6559.13,92.38215367,15,9.9,0.3306,48,65,x,2.8,x,x,0.020966,0.662,DG,[]
NGC6376,UGC10854,"('261.33', '58.81667')","('261.19342', '58.20572')",440.2280278,2911.47,41.00663165,14.99,6.9,x,62,92,x,85.4,x,Scd:,0.009383,0.0285,SP,[]
KISSR40,NGC4251,"('185.59833', '29.44361')","('184.53437', '28.17539')",402.4539939,1360.25,14.65,14.98,7.19,0.9031,61,95,100,58.8,.LB..$/,SB0? sp,0.003572,0.0262,DG,[]
SDSSJ082024.20+233450.0,IC2288,"('125.10083', '23.58056')","('124.84326', '23.7473')",405.7851587,4755.93,80.48,14.98,8.43,0.0265,55,x,-99,x,.S?....,Sb,0.015354,0.47,DG,[]
SDSSJ091440.40+282330.0,SDSSJ091458.38+281005.9,"('138.66833', '28.39167')","('138.74326', '28.16832')",483.078923,8438.04,118.8456053,14.98,5.84,x,67,67,x,83.4,x,x,0.027467,0.735,DG,[]
QSO1220-2859,2MASXJ01214337-2844034,"('20.65333', '-28.7225')","('20.43075', '-28.73425')",427.4371788,8892.57,125.2475314,14.94,12.55,0.3771,32,75,x,11.6,x,x,0.0306,0.436,SP,[]
MRK1253,2dFGRSN156Z056,"('154.88667', '-3.3375')","('154.85625', '-3.57478')",476.224072,8098.49,114.0632101,14.93,2.65,0.0702,79,x,x,x,x,x,0.0262,0.049,PL,[]
NGC4696,2MASXJ12483072-4101176,"('192.20542', '-41.31111')","('192.128', '-41.02169')",318.1317402,4383.57,61.74038174,14.91,9.24,0.4305,51,75,x,86.4,x,S0,0.014036,0.01,PL,"[('LGG311', '62.365774363', '1.7718964154')]"
RX_J1236.0+2641,SDSSJ123508.10+264422.9,"('189.01708', '26.69333')","('188.78377', '26.73972')",424.3907637,8086.17,113.8897623,14.91,10.29,0.0959,46,132,x,29.5,x,x,0.026,0.209,DG,[]
NGC4696,2MASXJ12513734-4118121,"('192.20542', '-41.31111')","('192.90521', '-41.30368')",467.7031059,3619.08,50.97292415,14.9,6.86,0.5413,62,100,x,10.8,x,S0,0.011491,0.01,PL,"[('LGG298', '47.595503183', '4.0826975706')]"
SDSSJ093706.90+170021.0,2MASXJ09375534+1705337,"('144.27875', '17.00583')","('144.4806', '17.09278')",425.8983786,8185.43,115.2878093,14.87,13.97,x,20,145,x,79.2,x,x,0.026548,0.506,NP,[]
HS1119+5812,CGCG291-061,"('170.68708', '57.92833')","('170.52779', '57.91261')",71.78991301,3394,47.80280781,14.85,3.71,0.2143,75,86,x,6.5,x,x,0.010634,0.9,DG,[]
RBS1293,2MASXJ13370206-2929145,"('204.25333', '-29.86639')","('204.25867', '-29.48733')",433.9496505,4656.72,65.58756221,14.82,5.93,x,66,80,x,79.3,x,x,0.014834,0.0017,SP,[]
NGC5236-2,2MASXJ13370206-2929145,"('204.2525', '-29.8675')","('204.25867', '-29.48733')",435.2310492,4656.72,65.58756221,14.82,5.93,x,66,80,x,79.2,x,x,0.014834,0.0019,DG,[]
3C273.0,UGC07612,"('187.27792', '2.05222')","('187.25892', '2.72319')",284.0965515,1870.24,24.25,14.81,7.76,0.0147,58,x,145,33.4,.S..9*.,Sm:            HII,0.005254,0.1583,SP,"[('LGG287', '27.52307729', '2.38002741095'), ('UZC490', '23.0327759438', '9.3330876306')]"
RX_J0925.9+4535,KUG0923+457,"('141.47708', '45.59556')","('141.57242', '45.49026')",256.2789302,8361.29,117.764608,14.81,9.77,0.2558,48,117,x,30.6,x,Compact,0.027249,0.329,DG,[]
SDSSJ142947.00+064334.9,SDSSJ142914.29+063210.0,"('217.44583', '6.72611')","('217.30956', '6.53612')",460.5249409,8030.87,113.1108341,14.8,9.77,0.1484,48,161,x,54.5,x,x,0.025927,0.1736,DG,[]
HS0943+4725,KUG0943+473,"('146.58833', '47.19194')","('146.56147', '47.13424')",71.48708905,4805.09,67.67732018,14.73,8.54,0.0705,54,100,x,82.4,x,Spiral,0.015357,0.23,DG,[]
RX_J0826.5+0742,SDSSJ082656.50+073053.0,"('126.63958', '7.71333')","('126.73545', '7.51474')",498.7830089,9216.51,129.8100093,14.73,8.84,0.1751,53,113,x,41.4,x,x,0.030232,0.312,DG,[]
RX_J1303.7+2633,KUG1300+267,"('195.94167', '26.55361')","('195.77474', '26.53113')",224.9457932,6059.38,85.34332919,14.73,10.6,0.5274,44,170,x,88.6,x,Spiral,0.01925,0.437,PL,[]
SDSSJ093706.90+170021.0,SDSSJ093755.62+170135.3,"('144.27875', '17.00583')","('144.48176', '17.0265')",218.5157534,4553.44,64.13292112,14.73,1.92,x,82,153,x,69.1,x,Extended Src [SDSS],0.014434,0.506,NP,[]
SDSSJ105910.90+051935.0,NGC3423,"('164.79542', '5.32639')","('162.80971', '5.84003')",388.460361,1283.61,10.9,14.72,12.07,0.4391,34,80,10,24.6,.SAS6..,SA(s)cd,0.003372,0.754,RT,[]
3C273.0,NGC4457,"('187.27792', '2.05222')","('187.24588', '3.57058')",461.2090304,1177.99,17.4,14.7,9.99,1.1384,47,75,-99,76.2,RSXS0..,(R)SAB(s)0/a   LINER,0.002942,0.1583,SP,[]
CSO1124,SDSSJ110234.92+414703.6,"('165.80417', '41.69833')","('165.6455', '41.78436')",343.1751385,9539.09,134.3534316,14.69,9.84,0.9012,47,34,x,88,x,x,0.030991,0.402,DG,[]
SDSSJ092600.40+442736.1,KUG0924+447,"('141.50167', '44.46')","('141.97846', '44.50609')",241.7639059,2865.02,40.35237335,14.67,6.16,0.1327,65,155,x,72.7,x,Spiral,0.008906,0.1807,DG,[]
NGC4593,IC0804,"('189.91417', '-5.34417')","('190.31654', '-5.00911')",410.7470076,3198.86,45.05431471,14.66,11.14,5.2679,40,60,x,9.9,x,S0o,0.00972,0.009,SP,[]
US143,AGC230007,"('195.36708', '27.85194')","('195.64479', '27.94919')",393.634109,6065.67,85.43201695,14.66,7.21,x,60,x,x,x,x,SB0,0.019277,0.243,PL,[]
TON694,AGC230007,"('195.80417', '28.18556')","('195.64479', '27.94919')",410.1099433,6065.67,85.43201695,14.66,7.21,x,60,x,x,x,x,SB0,0.019277,1.302,PL,[]
NGC4696,NGC4696B,"('192.20542', '-41.31111')","('191.84075', '-41.2375')",191.9274738,3285.76,38.75,14.65,7.89,0.0012,57,x,40,65,.LA.-*.,SA0-:,0.010377,0.01,PL,"[('LGG298', '47.595503183', '4.0826975706')]"
NGC4696,MCG-07-26-054,"('192.20542', '-41.31111')","('192.40766', '-41.38817')",115.1475267,3800.91,38.75,14.65,3.38,0.4224,76,x,45,71.9,.LBS0*/,SB(s)0^0^: sp,0.012098,0.01,PL,"[('LGG308', '55.2372932433', '2.94828436058')]"
SDSSJ135726.27+043541.4,NGC5360,"('209.35917', '4.59472')","('208.91146', '4.98506')",236.9303084,1446.66,22.9,14.65,5.33,0.0299,68,x,70,61.2,.I.0...,I0,0.003906,1.234,DG,[]
SDSSJ115758.73-002220.8,NGC4030b,"('179.49458', '0.3725')","('180.1987', '-0.02334')",437.0373676,2229.43,31,14.64,11.57,0.0169,37,60,x,59.3,x,SAB(s)m,0.006468,0.26,DG,[]
NGC4214,NGC4244,"('183.91417', '36.32667')","('184.37358', '37.80711')",123.2182826,515.97,4.629,14.63,4.39,0.149,72,46,48,32,.SAS6*/,SA(s)cd: sp    HII,0.000815,0.001,DG,[]
NGC4395,NGC4244,"('186.45375', '33.54667')","('184.37358', '37.80711')",370.2602747,515.97,4.629,14.63,4.39,0.149,72,46,48,68.1,.SAS6*/,SA(s)cd: sp    HII,0.000815,0.0011,DG,[]
NGC4151,NGC4244,"('182.63542', '39.40583')","('184.37358', '37.80711')",169.4777239,515.97,4.629,14.63,4.39,0.149,72,46,48,86,.SAS6*/,SA(s)cd: sp    HII,0.000815,0.0033,MS,[]
CSO395,NGC4244,"('182.81083', '36.96083')","('184.37358', '37.80711')",121.4018699,515.97,4.629,14.63,4.39,0.149,72,46,48,9.9,.SAS6*/,SA(s)cd: sp    HII,0.000815,0.169,DG,[]
FBQSJ1220+3853,NGC4244,"('185.14625', '38.88778')","('184.37358', '37.80711')",100.0971681,515.97,4.629,14.63,4.39,0.149,72,46,48,16.9,.SAS6*/,SA(s)cd: sp    HII,0.000815,0.377,DG,[]
RX_J1210.6+3157,NGC4244,"('182.65708', '31.95194')","('184.37358', '37.80711')",486.505716,515.97,4.629,14.63,4.39,0.149,72,46,48,32,.SAS6*/,SA(s)cd: sp    HII,0.000815,0.389,DG,[]
LBQS1238+1006,NGC4578,"('190.14792', '9.82806')","('189.37734', '9.55507')",229.737117,2572.18,16.308,14.63,10.54,0.4648,43,30,35,40.2,.LAR0*.,SA(r)0^0^:,0.007582,1.045,RT,[]
SDSSJ091440.40+282330.0,2MASXJ09151048+2824569,"('138.66833', '28.39167')","('138.79363', '28.41577')",214.992376,7752.06,109.1839605,14.61,6.53,0.1345,63,95,x,17.3,x,x,0.025179,0.735,DG,[]
NGC5548,SDSSJ141826.99+250503.4,"('214.49833', '25.13694')","('214.61246', '25.08428')",260.2764005,9128.65,128.5725576,14.59,7.11,3.2907,60,x,x,x,x,x,0.029574,0.0172,PL,[]
PG1004+130,CGCG064-071,"('151.85917', '12.81556')","('151.988', '13.22742')",320.0742115,3024.1,42.59299559,14.59,2.04,0.0047,82,180,x,17,x,Scd,0.009258,0.24,DG,[]
HS0911+4809,UGC04868,"('138.79167', '47.94917')","('138.71583', '48.59375')",471.4994855,2966.59,41.78297902,14.59,11.67,0.1645,36,x,x,x,x,SBm,0.009296,3.347,NP,[]
NGC4696,PGC043315,"('192.20542', '-41.31111')","('192.251', '-40.97258')",418.1161273,4998.73,70.40464203,14.54,11.26,0.0487,39,x,x,x,x,SBm,0.016088,0.01,PL,[]
TON576,SDSSJ111738.99+263154.4,"('169.47625', '26.57111')","('169.41246', '26.5318')",146.8564048,8621.66,121.4318217,14.54,11.49,0.1071,37,70,x,14.6,x,x,0.027825,0.422,DG,[]
NGC4696,NGC5128,"('192.20542', '-41.31111')","('201.36506', '-43.01911')",446.4598379,708.08,3.656,14.53,12.93,2.4024,27,43,35,60.9,.L...P.,S0 pec;Sy2     BLLAC,0.001825,0.01,PL,"[('LGG344', '7.00852861897', '1.5503850652')]"
CG963,2MASXJ13032314+2851514,"('195.60625', '28.85861')","('195.84643', '28.86418')",354.5437797,6854.28,96.53917159,14.51,12.48,x,30,40,x,48.5,x,E,0.021913,0.022,DG,[]
SDSSJ091029.70+101413.0,UGC04845,"('137.62375', '10.23694')","('138.10778', '9.9555')",398.9294662,2316.77,41.3,14.5,11.02,10.721,40,10,98,69.4,.SB.7*.,SBd:,0.007056,0.463,DG,[]
